,LineId,Time,Level,Process,Component,Content
0,1,15:26:00,DEBUG,[localhost-startStop-1],it.prometeia.adveservice.ADVEngine12:107,">>>>>>>> idChiamata: 8657827676267515 <?xml version='1.0' encoding='UTF-8'?><elaboraRichiestaAvvioResponse xmlns=""http://it.prometeia.financialengine""><return xmlns=""""><esito>OK</esito><responseTime>35386</responseTime><returnCode>0</returnCode></return></elaboraRichiestaAvvioResponse>"
1,2,15:26:00,WARN,[localhost-startStop-1],it.prometeia.adveservice.AmbienteWebADVEMPS:30,"******* INIZIALIZZAZIONE PICKING ENGINE SERVICE TERMINATA, DURATA: 35.468 sec ********"
2,3,15:26:00,DEBUG,[localhost-startStop-1],it.prometeia.adveservice.listener.ADVEServiceContextListener:116,initializeQuartz=false
3,4,15:26:00,INFO,[localhost-startStop-1],it.prometeia.adveservice.listener.ADVEServiceContextListener:91,ADVEngineService Servlet Context Listener initialized
4,5,15:27:06,INFO,[http-nio-9280-exec-2],it.prometeia.web.logutil.WPEServiceLoggingHandler:110,"<<<<<<<< idChiamata: 1030_248187150 <?xml version=""1.0"" encoding=""UTF-8""?><it:elaboraRichiesta3171 xmlns:it=""http://it.prometeia.financialengine"" xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"">						<arg0>				<descrizioneChiamata/>				<idChiamante/>				<idChiamata/>				<parametriAvanzati>					<controlloRiprofilature>1</controlloRiprofilature>					<delegato>N</delegato>					<idChiamata>1030_248187150</idChiamata>					<idPortafoglioOperativoAttivo>00000</idPortafoglioOperativoAttivo>					<modelloServizio>CB</modelloServizio>					<ndgIntestatario>144912027</ndgIntestatario>					<numeroOperazioniLP>0</numeroOperazioniLP>					<numeroOperazioniMP>0</numeroOperazioniMP>					<properties>						<key>REGIME_ESECUZIONE</key>						<value>0</value>					</properties>					<properties>						<key>FLAG_GP</key>						<value>0</value>					</properties>					<properties>						<key>PTF_MODELLO_ATTIVO</key>						<value>0</value>					</properties>					<properties>						<key>strategiaDistributiva</key>						<value>CONS</value>					</properties>					<tipoClienteIntestatario>01</tipoClienteIntestatario>					<tipoClienteOrdinante>01</tipoClienteOrdinante>				</parametriAvanzati>				<paramMifidAvanzati>					<mifidIntestatariAlternativi>						<dataQuestionario>20230923</dataQuestionario>						<dataQuestionarioScadenza>0</dataQuestionarioScadenza>						<indicatori>							<key>RC00039</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTCAPI</key>							<value>0</value>						</indicatori>						<indicatori>							<key>POSIMIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES08</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES07</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVGP</key>							<value>3</value>						</indicatori>						<indicatori>							<key>FINES09</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVES</key>							<value>3</value>						</indicatori>						<indicatori>							<key>ESGCLIA</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP2</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIB</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP1</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIC</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMP4</key>							<value>0.30</value>						</indicatori>						<indicatori>							<key>ORTEMP3</key>							<value>0.70</value>						</indicatori>						<indicatori>							<key>POTMULR</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES02</key>							<value>1</value>						</indicatori>						<indicatori>							<key>SFLIGHT</key>							<value>4</value>						</indicatori>						<indicatori>							<key>FINES01</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES04</key>							<value>1</value>						</indicatori>						<indicatori>							<key>STATOCC</key>							<value>01</value>						</indicatori>						<indicatori>							<key>FINES03</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES06</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES05</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTRAM1</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TOBBFPP</key>							<value>04</value>						</indicatori>						<indicatori>							<key>ESPCON</key>							<value>5</value>						</indicatori>						<indicatori>							<key>ESGCLI</key>							<value>3</value>						</indicatori>						<indicatori>							<key>SFFINAL</key>							<value>3</value>						</indicatori>						<indicatori>							<key>POTUNIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TRISFPP</key>							<value>OK</value>						</indicatori>						<indicatori>							<key>SFFULL</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMPTM</key>							<value>3</value>						</indicatori>						<indicatori>							<key>TCLIMIF</key>							<value>01</value>						</indicatori>						<ndg>144912027</ndg>						<questionarioCompleto>1</questionarioCompleto>						<tipoCliente>01</tipoCliente>						<tipoQuestionario>0</tipoQuestionario>						<versioneQuestionario>1</versioneQuestionario>					</mifidIntestatariAlternativi>					<mifidIntestatario>						<dataQuestionario>20230923</dataQuestionario>						<dataQuestionarioScadenza>20260922</dataQuestionarioScadenza>						<indicatori>							<key>RC00039</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTCAPI</key>							<value>0</value>						</indicatori>						<indicatori>							<key>POSIMIL</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES08</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES07</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVGP</key>							<value>3</value>						</indicatori>						<indicatori>							<key>FINES09</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVES</key>							<value>3</value>						</indicatori>						<indicatori>							<key>ESGCLIA</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP2</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIB</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP1</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIC</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMP4</key>							<value>0.30</value>						</indicatori>						<indicatori>							<key>ORTEMP3</key>							<value>0.70</value>						</indicatori>						<indicatori>							<key>POTMULR</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES02</key>							<value>1</value>						</indicatori>						<indicatori>							<key>SFLIGHT</key>							<value>2</value>						</indicatori>						<indicatori>							<key>FINES01</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES04</key>							<value>1</value>						</indicatori>						<indicatori>							<key>STATOCC</key>							<value>01</value>						</indicatori>						<indicatori>							<key>FINES03</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES06</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES05</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTRAM1</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TOBBFPP</key>							<value>04</value>						</indicatori>						<indicatori>							<key>ESPCON</key>							<value>5</value>						</indicatori>						<indicatori>							<key>ESGCLI</key>							<value>3</value>						</indicatori>						<indicatori>							<key>SFFINAL</key>							<value>3</value>						</indicatori>						<indicatori>							<key>POTUNIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TRISFPP</key>							<value>OK</value>						</indicatori>						<indicatori>							<key>SFFULL</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMPTM</key>							<value>3</value>						</indicatori>						<indicatori>							<key>TCLIMIF</key>							<value>01</value>						</indicatori>						<ndg>144912027</ndg>						<questionarioCompleto>1</questionarioCompleto>						<tipoCliente>01</tipoCliente>						<tipoQuestionario>0</tipoQuestionario>						<versioneQuestionario>1</versioneQuestionario>					</mifidIntestatario>					<mifidOrdinante>						<dataQuestionario>20230923</dataQuestionario>						<dataQuestionarioScadenza>20260922</dataQuestionarioScadenza>						<indicatori>							<key>RC00039</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTCAPI</key>							<value>0</value>						</indicatori>						<indicatori>							<key>POSIMIL</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES08</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES07</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVGP</key>							<value>3</value>						</indicatori>						<indicatori>							<key>FINES09</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVES</key>							<value>3</value>						</indicatori>						<indicatori>							<key>ESGCLIA</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP2</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIB</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP1</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIC</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMP4</key>							<value>0.30</value>						</indicatori>						<indicatori>							<key>ORTEMP3</key>							<value>0.70</value>						</indicatori>						<indicatori>							<key>POTMULR</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES02</key>							<value>1</value>						</indicatori>						<indicatori>							<key>SFLIGHT</key>							<value>2</value>						</indicatori>						<indicatori>							<key>FINES01</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES04</key>							<value>1</value>						</indicatori>						<indicatori>							<key>STATOCC</key>							<value>01</value>						</indicatori>						<indicatori>							<key>FINES03</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES06</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES05</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTRAM1</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TOBBFPP</key>							<value>04</value>						</indicatori>						<indicatori>							<key>ESPCON</key>							<value>5</value>						</indicatori>						<indicatori>							<key>ESGCLI</key>							<value>3</value>						</indicatori>						<indicatori>							<key>SFFINAL</key>							<value>3</value>						</indicatori>						<indicatori>							<key>POTUNIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TRISFPP</key>							<value>OK</value>						</indicatori>						<indicatori>							<key>SFFULL</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMPTM</key>							<value>3</value>						</indicatori>						<indicatori>							<key>TCLIMIF</key>							<value>01</value>						</indicatori>						<ndg>144912027</ndg>						<questionarioCompleto>1</questionarioCompleto>						<tipoCliente>01</tipoCliente>						<tipoQuestionario>0</tipoQuestionario>						<versioneQuestionario>1</versioneQuestionario>					</mifidOrdinante>					<mifidOrdinantiAlternativi>						<dataQuestionario>20230923</dataQuestionario>						<dataQuestionarioScadenza>0</dataQuestionarioScadenza>						<indicatori>							<key>RC00039</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTCAPI</key>							<value>0</value>						</indicatori>						<indicatori>							<key>POSIMIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES08</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES07</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVGP</key>							<value>3</value>						</indicatori>						<indicatori>							<key>FINES09</key>							<value>1</value>						</indicatori>						<indicatori>							<key>OBINVES</key>							<value>3</value>						</indicatori>						<indicatori>							<key>ESGCLIA</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP2</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIB</key>							<value>1</value>						</indicatori>						<indicatori>							<key>ORTEMP1</key>							<value>0.00</value>						</indicatori>						<indicatori>							<key>ESGCLIC</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMP4</key>							<value>0.30</value>						</indicatori>						<indicatori>							<key>ORTEMP3</key>							<value>0.70</value>						</indicatori>						<indicatori>							<key>POTMULR</key>							<value>0</value>						</indicatori>						<indicatori>							<key>FINES02</key>							<value>1</value>						</indicatori>						<indicatori>							<key>SFLIGHT</key>							<value>4</value>						</indicatori>						<indicatori>							<key>FINES01</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES04</key>							<value>1</value>						</indicatori>						<indicatori>							<key>STATOCC</key>							<value>01</value>						</indicatori>						<indicatori>							<key>FINES03</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES06</key>							<value>1</value>						</indicatori>						<indicatori>							<key>FINES05</key>							<value>1</value>						</indicatori>						<indicatori>							<key>POTRAM1</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TOBBFPP</key>							<value>04</value>						</indicatori>						<indicatori>							<key>ESPCON</key>							<value>5</value>						</indicatori>						<indicatori>							<key>ESGCLI</key>							<value>3</value>						</indicatori>						<indicatori>							<key>SFFINAL</key>							<value>3</value>						</indicatori>						<indicatori>							<key>POTUNIL</key>							<value>0</value>						</indicatori>						<indicatori>							<key>TRISFPP</key>							<value>OK</value>						</indicatori>						<indicatori>							<key>SFFULL</key>							<value>4</value>						</indicatori>						<indicatori>							<key>ORTEMPTM</key>							<value>3</value>						</indicatori>						<indicatori>							<key>TCLIMIF</key>							<value>01</value>						</indicatori>						<ndg>144912027</ndg>						<questionarioCompleto>1</questionarioCompleto>						<tipoCliente>01</tipoCliente>						<tipoQuestionario>0</tipoQuestionario>						<versioneQuestionario>1</versioneQuestionario>					</mifidOrdinantiAlternativi>				</paramMifidAvanzati>				<portafoglio>					<saldi>						<codInterno>AF 00001427120</codInterno>						<codRischio>IE00BQN1K562</codRischio>						<codiceBanca>1030</codiceBanca>						<codiceFiliale>5800</codiceFiliale>						<codiceRapporto>139773</codiceRapporto>						<codiceSottoRapporto>0</codiceSottoRapporto>						<codiceTipoRapporto>TI</codiceTipoRapporto>						<idPortafoglioOperativo>00000</idPortafoglioOperativo>						<ctv>2046.43</ctv>						<ctvDelta>9034.625</ctvDelta>						<dataAcquisto>20230717</dataAcquisto>						<flagPac>0</flagPac>						<illiquido>0</illiquido>						<pac>false</pac>						<properties>							<key>CODPTF</key>							<value>DEFAULT</value>						</properties>						<properties>							<key>CTV_SOTT_PRESTITO:</key>							<value>0</value>						</properties>						<properties>							<key>PROFIT</key>							<value>1.9000</value>						</properties>						<properties>							<key>KEY_SWITCH</key>							<value>248187150.false</value>						</properties>						<properties>							<key>IS_DISINVESTIBILE</key>							<value>1</value>						</properties>						<qta>226.0</qta>						<qtaDelta>0.0</qtaDelta>						<profitAndLoss>48.11</profitAndLoss>						<preferenze/>						<flagPolicy>false</flagPolicy>					</saldi>					<saldi>						<codInterno>AF 00091582220</codInterno>						<codRischio>LU0514695690</codRischio>						<codiceBanca>1030</codiceBanca>						<codiceFiliale>5800</codiceFiliale>						<codiceRapporto>139773</codiceRapporto>						<codiceSottoRapporto>0</codiceSottoRapporto>						<codiceTipoRapporto>TI</codiceTipoRapporto>						<idPortafoglioOperativo>00000</idPortafoglioOperativo>						<ctv>3699.07</ctv>						<ctvDelta>0.0</ctvDelta>						<dataAcquisto>20230715</dataAcquisto>						<flagPac>0</flagPac>						<illiquido>0</illiquido>						<pac>false</pac>						<properties>							<key>CODPTF</key>							<value>DEFAULT</value>						</properties>						<properties>							<key>CTV_SOTT_PRESTITO:</key>							<value>0</value>						</properties>						<properties>							<key>PROFIT</key>							<value>0.0</value>						</properties>						<properties>							<key>KEY_SWITCH</key>							<value>248187150.false</value>						</properties>						<properties>							<key>IS_DISINVESTIBILE</key>							<value>1</value>						</properties>						<qta>288.0</qta>						<qtaDelta>0.0</qtaDelta>						<profitAndLoss>-527.93</profitAndLoss>						<preferenze/>						<flagPolicy>false</flagPolicy>					</saldi>					<saldi>						<codInterno>AF 00009154670</codInterno>						<codRischio>FR0010524777</codRischio>						<codiceBanca>1030</codiceBanca>						<codiceFiliale>5800</codiceFiliale>						<codiceRapporto>139773</codiceRapporto>						<codiceSottoRapporto>0</codiceSottoRapporto>						<codiceTipoRapporto>TI</codiceTipoRapporto>						<idPortafoglioOperativo>00000</idPortafoglioOperativo>						<ctv>2217.68</ctv>						<ctvDelta>0.0</ctvDelta>						<dataAcquisto>20230626</dataAcquisto>						<flagPac>0</flagPac>						<illiquido>0</illiquido>						<pac>false</pac>						<properties>							<key>CODPTF</key>							<value>DEFAULT</value>						</properties>						<properties>							<key>CTV_SOTT_PRESTITO:</key>							<value>0</value>						</properties>						<properties>							<key>PROFIT</key>							<value>0.0</value>						</properties>						<properties>							<key>KEY_SWITCH</key>							<value>248187150.false</value>						</properties>						<properties>							<key>IS_DISINVESTIBILE</key>							<value>1</value>						</properties>						<qta>76.0</qta>						<qtaDelta>0.0</qtaDelta>						<profitAndLoss>-818.17</profitAndLoss>						<preferenze/>						<flagPolicy>false</flagPolicy>					</saldi>					<saldi>						<codInterno>PPEMAXINV2</codInterno>						<codRischio>EUR</codRischio>						<codiceBanca>1030</codiceBanca>						<codiceFiliale>5800</codiceFiliale>						<codiceRapporto>139773</codiceRapporto>						<codiceSottoRapporto>0</codiceSottoRapporto>						<codiceTipoRapporto>TI</codiceTipoRapporto>						<idPortafoglioOperativo>00000</idPortafoglioOperativo>						<ctv>0.0</ctv>						<ctvDelta>0.0</ctvDelta>						<dataAcquisto>20230626</dataAcquisto>						<flagPac>0</flagPac>						<illiquido>0</illiquido>						<pac>false</pac>						<properties>							<key>CODPTF</key>							<value>DEFAULT</value>						</properties>						<properties>							<key>CTV_SOTT_PRESTITO:</key>							<value>0</value>						</properties>						<properties>							<key>PROFIT</key>							<value>0.0</value>						</properties>						<properties>							<key>KEY_SWITCH</key>							<value>248187150.false</value>						</properties>						<properties>							<key>IS_DISINVESTIBILE</key>							<value>1</value>						</properties>						<qta>0.0</qta>						<qtaDelta>0.0</qtaDelta>						<profitAndLoss>-818.17</profitAndLoss>						<preferenze/>						<flagPolicy>false</flagPolicy>					</saldi>					<saldi>						<codInterno>C/C</codInterno>						<codiceBanca>01030</codiceBanca>						<codiceRapporto>00000</codiceRapporto>						<codiceTipoRapporto>CC</codiceTipoRapporto>						<idPortafoglioOperativo>NO_CHECK</idPortafoglioOperativo>						<ctv>0.0</ctv>						<ctvDelta>0.0</ctvDelta>						<flagPac>0</flagPac>						<illiquido>0</illiquido>						<pac>false</pac>						<properties>							<key>IS_DISINVESTIBILE</key>							<value>1</value>						</properties>						<qta>0.0</qta>						<qtaDelta>0.0</qtaDelta>						<flagPolicy>false</flagPolicy>					</saldi>				</portafoglio>				<preferenze>					<flagStopLoss>false</flagStopLoss>					<flagTakeProfit>false</flagTakeProfit>					<flagCoperturaAssicurativa>true</flagCoperturaAssicurativa>					<altrePreferenze>						<key>flagProdottiCedola</key>						<value>1</value>					</altrePreferenze>					<altrePreferenze>						<key>flagDelegaGP</key>						<value>1</value>					</altrePreferenze>					<altrePreferenze>						<key>flagDelegaOicr</key>						<value>1</value>					</altrePreferenze>					<altrePreferenze>						<key>flagAderenzaTattica</key>						<value>0</value>					</altrePreferenze>				</preferenze>				<movimenti>					<flagCheckOperazioni>false</flagCheckOperazioni>				</movimenti>			</arg0>		</it:elaboraRichiesta3171>"
